!  Einasto_rs0.035_rhos24.682_alpha0.16_rtrunc26.txt
! R    D    M    P
2000
7.921353592291903e-05 132362.08790767522 3.57921233564925e-07 -3.715526969699128
7.969860601827728e-05 131753.33521106324 3.6300318182748243e-07 -3.7154992746174806
8.018664647715555e-05 131146.791448147 3.6815524575255504e-07 -3.715471357338254
8.067767548880033e-05 130542.45132738836 3.7337836918483644e-07 -3.7154432162344895
8.11717113538413e-05 129940.30955929885 3.786735083186468e-07 -3.715414849668201
8.166877248497298e-05 129340.36085647669 3.8404163185422577e-07 -3.715386255990318
8.216887740764207e-05 128742.59993364292 3.894837211559419e-07 -3.7153574335406145
8.267204476073658e-05 128147.02150768104 3.9500077041240003e-07 -3.715328380647652
8.317829329728164e-05 127553.62029767313 4.005937867985189e-07 -3.715299095628709
8.3687641885138e-05 126962.39102493659 4.062637906395602e-07 -3.715269576789723
8.420010950770466e-05 126373.32841306277 4.1201181557714524e-07 -3.715239822425218
8.47157152646274e-05 125786.42718795284 4.1783890873730353e-07 -3.7152098308182473
8.523447837251015e-05 125201.6820778555 4.2374613090054035e-07 -3.7151796002403223
8.575641816563062e-05 124619.08781340429 4.297345566739631e-07 -3.7151491289513494
8.6281554096662e-05 124038.63912765346 4.3580527466551055e-07 -3.7151184151995627
8.680990573739738e-05 123460.33075611547 4.419593876602709e-07 -3.7150874572214603
8.734149277947868e-05 122884.1574367983 4.481980127989307e-07 -3.715056253241733
8.787633503513162e-05 122310.11391024098 4.545222817584008e-07 -3.7150248014732026
8.841445243790357e-05 121738.1949195507 4.609333409346028e-07 -3.714993100116752
8.895586504340598e-05 121168.39521044027 4.6743235162746253e-07 -3.714961147361259
8.950059303006288e-05 120600.70953126243 4.740204902281535e-07 -3.714928941383527
9.004865669986242e-05 120035.13263304872 4.806989484085795e-07 -3.714896480348218
9.060007647911294e-05 119471.65926954418 4.874689333131368e-07 -3.7148637624077856
9.115487291920541e-05 118910.28419724393 4.943316677528097e-07 -3.7148307857024045
9.17130666973788e-05 118351.00217542928 5.012883904015777e-07 -3.7147975483599023
9.227467861749014e-05 117793.8079662046 5.08340355995186e-07 -3.7147640484956908
9.283972961079105e-05 117238.6963345318 5.154888355323265e-07 -3.7147302842126964
9.340824073670722e-05 116685.66204826739 5.227351164782121e-07 -3.71469625360129
9.398023318362279e-05 116134.69987819843 5.300805029705981e-07 -3.714661954739218
9.455572826967115e-05 115585.80459807749 5.375263160282929e-07 -3.714627385691531
9.513474744352886e-05 115038.97098465849 5.450738937621499e-07 -3.714592544510514
9.571731228521457e-05 114494.1938177332 5.527245915885866e-07 -3.7145574292356147
9.63034445068943e-05 113951.46788016541 5.604797824456822e-07 -3.7145220378933743
9.689316595369025e-05 113410.7879579268 5.683408570118404e-07 -3.7144863684973526
9.748649860449423e-05 112872.1488401335 5.763092239270658e-07 -3.7144504190480614
9.808346457278832e-05 112335.5453190792 5.843863100169132e-07 -3.7144141875328858
9.868408610746731e-05 111800.97219027206 5.925735605190702e-07 -3.7143776719260204
9.928838559366945e-05 111268.42425246937 6.00872439312688e-07 -3.714340870188388
9.989638555361004e-05 110737.89630771114 6.092844291504184e-07 -3.714303780267573
0.00010050810864742029 110209.38316135801 6.178110318932197e-07 -3.714266400097746
0.00010112357767399303 109682.87962212271 6.264537687479846e-07 -3.7142287275995898
0.00010174281557183189 109158.38050210733 6.35214180507974e-07 -3.714190760680226
0.00010236584541990548 108635.88061683695 6.440938277961102e-07 -3.714152497233144
0.00010299269043850889 108115.37478529399 6.530942913111923e-07 -3.71411393513812
0.00010362337399012844 107596.85782995296 6.622171720770113e-07 -3.714075072261152
0.00010425791958031177 107080.32457681543 6.714640916944236e-07 -3.7140359064543738
0.0001048963508585453 106565.76985544329 6.808366925964474e-07 -3.71399643555599
0.00010553869161913436 106053.18849899368 6.903366383063474e-07 -3.7139566573901934
0.00010618496580209062 105542.57534425313 6.999656136988052e-07 -3.713916569767094
0.00010683519749402447 105033.92523167064 7.097253252641809e-07 -3.7138761704826404
0.00010748941092904223 104527.23300539341 7.196175013758911e-07 -3.713835457318543
0.00010814763048964952 104022.49351329905 7.296438925609649e-07 -3.7137944280422
0.00010880988070766051 103519.70160702981 7.398062717738017e-07 -3.713753080406619
0.00010947618626511137 103018.85214202674 7.501064346731478e-07 -3.713711412150339
0.00011014657199518067 102519.93997756296 7.605461999023615e-07 -3.713669420997356
0.00011082106288311513 102022.95997677658 7.711274093729856e-07 -3.7136271046570406
0.00011149968406716016 101527.90700670531 7.818519285516508e-07 -3.7135844608240642
0.00011218246083949718 101034.7759383188 7.927216467503775e-07 -3.7135414871783192
0.0001128694186471865 100543.56164655193 8.037384774202965e-07 -3.71349818138484
0.00011356058309311512 100054.25901033811 8.149043584488149e-07 -3.713454541093723
0.00011425597993695124 99566.86291264293 8.262212524602918e-07 -3.7134105639400516
0.0001149556350961048 99081.36824049552 8.376911471202545e-07 -3.7133662475438127
0.00011565957464669218 98597.76988502315 8.49316055443161e-07 -3.713321589509818
0.0001163678248245095 98116.06274148259 8.610980161038217e-07 -3.713276587427624
0.0001170804120260098 97636.24170929349 8.730390937524416e-07 -3.7132312388714546
0.00011779736280928607 97158.30169207098 8.851413793333552e-07 -3.713185541400114
0.00011851870389506265 96682.2375976569 8.974069904075376e-07 -3.7131394925569134
0.00011924446216768976 96208.04433815436 9.098380714788443e-07 -3.713093089869584
0.000119974664676146 95735.71682995801 9.224367943240999e-07 -3.713046330850199
0.00012070933863504681 95265.24999378662 9.352053583270478e-07 -3.71299921299509
0.00012144851142565799 94796.6387547161 9.481459908161842e-07 -3.7129517337847653
0.0001221922105969166 94329.87804221033 9.612609474065588e-07 -3.7129038906838305
0.00012294046386645817 93864.9627901536 9.74552512345567e-07 -3.7128556811409
0.00012369329912164875 93401.88793688199 9.88022998862755e-07 -3.7128071025885196
0.0001244507444206249 92940.64842521564 1.0016747495237256e-06 -3.7127581524430817
0.00012521282799333967 92481.23920248936 1.015510136588168e-06 -3.712708828104741
0.00012597957824261394 92023.65522058494 1.0295315623720338e-06 -3.712659126957331
0.00012675102374519546 91567.89143596226 1.0437414596139526e-06 -3.7126090463682804
0.00012752719325282423 91113.94280969018 1.0581422918459044e-06 -3.7125585836885304
0.00012830811569330335 90661.80430747794 1.0727365537681823e-06 -3.7125077362524483
0.00012909382017157748 90211.47089970658 1.0875267716287278e-06 -3.7124565013777415
0.00012988433597081817 89762.93756145908 1.1025155036068742e-06 -3.712404876365375
0.00013067969255351375 89316.19927255184 1.1177053402015028e-06 -3.712352858499487
0.00013147991956256912 88871.25101756555 1.133098904623756e-06 -3.7123004450472985
0.00013228504682240977 88428.08778587436 1.1486988531942546e-06 -3.712247633259031
0.00013309510434009254 87986.7045716788 1.1645078757449097e-06 -3.7121944203678208
0.00013391012230642567 87547.09637403408 1.180528696025432e-06 -3.7121408035896306
0.00013473013109709255 87109.25819688174 1.1967640721144782e-06 -3.7120867801231636
0.0001355551612737844 86673.18504907914 1.2132167968355853e-06 -3.7120323471497763
0.0001363852435853397 86238.87194442959 1.229889698177905e-06 -3.7119775018333914
0.00013722040896888934 85806.31390171271 1.2467856397217635e-06 -3.711922241320411
0.00013806068855101006 85375.50594471424 1.263907521069155e-06 -3.711866562739627
0.00013890611364888498 84946.44310225562 1.2812582782791935e-06 -3.711810463202135
0.00013975671577146995 84519.12040822378 1.2988408843085496e-06 -3.7117539398012442
0.00014061252662066833 84093.5329016009 1.3166583494569845e-06 -3.71169698961239
0.00014147357809251286 83669.67562649326 1.334713721817999e-06 -3.7116396096930457
0.00014233990227835368 83247.54363216132 1.3530100877346398e-06 -3.711581797082631
0.00014321153146605473 82827.13197304874 1.3715505722605592e-06 -3.7115235488024236
0.00014408849814119754 82408.43570881117 1.390338339626368e-06 -3.7114648618554726
0.00014497083498829115 81991.44990434585 1.4093765937113045e-06 -3.7114057332265027
0.00014585857489199066 81576.1696298198 1.4286685785203367e-06 -3.71134615988183
0.00014675175093832333 81162.58996069926 1.4482175786667248e-06 -3.711286138769266
0.00014765039641592072 80750.70597777846 1.4680269198600735e-06 -3.7112256668180326
0.0001485545448172599 80340.51276720762 1.4880999693999984e-06 -3.711164740938666
0.0001494642298399122 79932.00542052148 1.5084401366754261e-06 -3.711103358022928
0.00015037948538779755 79525.17903466859 1.5290508736695547e-06 -3.7110415149437146
0.00015130034557245007 79120.02871203811 1.5499356754706457e-06 -3.710979208554964
0.0001522268447142884 78716.54956048953 1.5710980807885795e-06 -3.7109164356915634
0.00015315901734389391 78314.73669337935 1.592541672477293e-06 -3.710853193169258
0.0001540968982032998 77914.58522958953 1.6142700780632308e-06 -3.71078947778456
0.00015504052224728397 77516.0902935557 1.6362869702797213e-06 -3.7107252863146516
0.0001559899246446727 77119.24701529427 1.658596067607483e-06 -3.710660615517294
0.0001569451407796516 76724.05053043002 1.6812011348212647e-06 -3.7105954621307387
0.00015790620625308362 76330.49598022403 1.7041059835426567e-06 -3.710529822873625
0.00015887315688383632 75938.57851160066 1.7273144727992081e-06 -3.7104636944448948
0.00015984602871011716 75548.29327717487 1.7508305095898755e-06 -3.7103970735236924
0.00016082485799081599 75159.63543527927 1.7746580494568514e-06 -3.7103299567692734
0.00016180968120685656 74772.60014999147 1.7988010970638842e-06 -3.710262340820911
0.00016280053506255692 74387.18259116044 1.823263706781156e-06 -3.710194222297799
0.00016379745648699626 74003.3779344338 1.8480499832767188e-06 -3.7101255977989567
0.00016480048263539182 73621.18136128408 1.8731640821146557e-06 -3.7100564639031344
0.0001658096508904841 73240.58805903536 1.898610210359987e-06 -3.7099868171687223
0.0001668249988639291 72861.59322089015 1.924392627190363e-06 -3.7099166541336457
0.00016784656439770078 72484.19204595507 1.9505156445146837e-06 -3.7098459713152767
0.00016887438556550184 72108.37973926718 1.9769836275986934e-06 -3.7097747652103363
0.00016990850067418107 71734.15151182057 2.003800995697541e-06 -3.7097030322947937
0.00017094894826516315 71361.50258059162 2.0309722226955665e-06 -3.7096307690237778
0.00017199576711588412 70990.42816856515 2.0585018377531843e-06 -3.709557971831473
0.00017304899624123553 70620.92350476062 2.086394425961029e-06 -3.7094846371310246
0.0001741086748950208 70252.98382425687 2.1146546290015296e-06 -3.7094107613144445
0.0001751748425714163 69886.60436821831 2.1432871458177863e-06 -3.7093363407525084
0.000176247539006444 69521.78038391958 2.1722967332900066e-06 -3.709261371794662
0.00017732680417945293 69158.50712477166 2.2016882069195142e-06 -3.7091858507689213
0.00017841267831460812 68796.77985034653 2.231466441520358e-06 -3.7091097739817758
0.0001795052018823904 68436.59382640237 2.2616363719187e-06 -3.7090331377180883
0.0001806044156011052 68077.94432490785 2.2922029936600077e-06 -3.708955938240998
0.0001817103604383989 67720.8266240678 2.3231713637240963e-06 -3.7088781717918198
0.00018282307761278657 67365.23600834762 2.3545466012481913e-06 -3.7087998345899478
0.0001839426085951884 67011.16776849715 2.386333888258041e-06 -3.708720922832754
0.00018506899511047434 66658.61720157613 2.4185384704071266e-06 -3.7086414326954897
0.00018620227913901987 66307.57961097758 2.4511656577241456e-06 -3.7085613603311858
0.00018734250291827095 65958.05030645255 2.4842208253687942e-06 -3.708480701870553
0.0001884897089443172 65610.02460413388 2.5177094143959092e-06 -3.7083994534218823
0.00018964393997347623 65263.49782656042 2.551636932528129e-06 -3.7083176110709424
0.00019080523902388803 64918.46530270045 2.5860089549371365e-06 -3.708235170880883
0.00019197364937711606 64574.92236797596 2.6208311250334736e-06 -3.70815212889213
0.00019314921457976286 64232.86436428536 2.656109155265236e-06 -3.7080684811222886
0.00019433197844509194 63892.286640027676 2.691848827925499e-06 -3.707984223566041
0.0001955219850546594 63553.18455012562 2.7280559959686664e-06 -3.707899352195043
0.0001967192787599594 63215.553456048874 2.7647365838359506e-06 -3.707813862957826
0.0001979239041840757 62879.38872583662 2.8018965882898476e-06 -3.7077277517796916
0.00019913590622334379 62544.68573412165 2.839542079257828e-06 -3.707641014562614
0.00020035533004902664 62211.439862151885 2.8776792006854317e-06 -3.707553647185137
0.00020158222110899608 61879.646497814014 2.9163141713986177e-06 -3.7074656455022676
0.00020281662512942742 61549.301035655786 2.9554532859756923e-06 -3.7073770053453807
0.00020405858811650433 61220.39887690823 2.995102915628821e-06 -3.7072877225221106
0.00020530815635813216 60892.935429508434 3.0352695090951644e-06 -3.707197792816253
0.00020656537642566378 60566.90610812154 3.0759595935378546e-06 -3.7071072119876574
0.0002078302951756359 60242.30633416256 3.117179775456861e-06 -3.70701597577213
0.0002091029597515142 59919.1315358188 3.1589367416097745e-06 -3.7069240798813246
0.00021038341758545083 59597.377148071675 3.201237259942731e-06 -3.7068315200026443
0.0002116717164000531 59277.03861271792 3.244088180531537e-06 -3.706738291799134
0.0002129679042101606 58958.11137839191 3.2874964365330066e-06 -3.7066443909093807
0.00021427202932463544 58640.59090058631 3.3314690451467637e-06 -3.706549812947406
0.00021558414034816338 58324.47264167417 3.3760131085875436e-06 -3.706454553502565
0.00021690428618306398 58009.752070929695 3.421135815068031e-06 -3.706358608139442
0.0002182325160311139 57696.42466454937 3.4668444397924776e-06 -3.7062619723977432
0.00021956887939538145 57384.485905672926 3.513146345961149e-06 -3.7061646417921974
0.00022091342608206925 57073.93128440469 3.5600489857855844e-06 -3.7060666118124477
0.0002222662062023732 56764.756297833424 3.6075599015150732e-06 -3.7059678779229475
0.00022362727017434907 56456.956450053345 3.655686726474152e-06 -3.7058684355628575
0.0002249966687247899 56150.527252184904 3.704437186111337e-06 -3.70576828014594
0.00022637445289111981 55845.4642223944 3.753819099059404e-06 -3.705667407060452
0.00022776067402329345 55541.76288591479 3.8038403782069497e-06 -3.705565811669045
0.0002291553837857109 55239.41877506556 3.854509031781685e-06 -3.705463489308651
0.00023055863415914372 54938.42742927259 3.905833164445431e-06 -3.7053604352903884
0.00023197047744267105 54638.7843950879 3.95782097840089e-06 -3.705256644899448
0.00023339096625562934 54340.48522620983 4.010480774510421e-06 -3.7051521133949907
0.0002348201535395743 54043.52548350194 4.063820953426919e-06 -3.705046836010043
0.00023625809256025247 53747.900735012976 4.117850016736783e-06 -3.7049408079513855
0.00023770483690958738 53453.60655599591 4.172576568115287e-06 -3.704834024399455
0.00023916044050767735 53160.63852892718 4.228009314494389e-06 -3.704726480508234
0.00024062495760480385 52868.992243525885 4.28415706724301e-06 -3.7046181714051443
0.00024209844278345405 52578.663296772385 4.3410287433600875e-06 -3.7045090921909414
0.00024358095096035587 52289.6472929274 4.39863336668043e-06 -3.7043992379396102
0.0002450725373885232 52001.93984355066 4.456980069093424e-06 -3.7042886036982563
0.00024657325765931596 51715.53656751933 4.516078091774891e-06 -3.7041771844870004
0.0002480831677045131 51430.43309104637 4.5759367864321544e-06 -3.7040649752988717
0.0002496023237983941 51146.6250476991 4.636565616562248e-06 -3.7039519710997015
0.00025113078255983986 50864.108078417106 4.697974158723857e-06 -3.7038381668280165
0.0002526686009544414 50582.8778315301 4.760172103822632e-06 -3.7037235573949308
0.0002542158362966211 50302.929962776645 4.823169258410212e-06 -3.703608137684042
0.0002557725462517726 50024.260135320656 4.886975545997306e-06 -3.7034919025513227
0.00025733878883840667 49746.86401977018 4.951601008380517e-06 -3.7033748468250116
0.0002589146224303151 49470.73729419425 5.017055806983434e-06 -3.7032569653055103
0.00026050010575874653 49195.87564414052 5.0833502242119795e-06 -3.7031382527652754
0.0002620952979145943 48922.27476265255 5.150494664824073e-06 -3.703018703948707
0.00026370025835059923 48649.93035028672 5.218499657313915e-06 -3.7028983135720477
0.00026531504688356617 48378.83811512942 5.287375855310958e-06 -3.7027770763232732
0.0002669397236965922 48108.993772813745 5.357134038993631e-06 -3.7026549868619836
0.00026857434934130983 47840.39304653653 5.427785116518074e-06 -3.702532039819298
0.00027021898474014513 47573.03166707459 5.49934012546205e-06 -3.702408229797747
0.0002718736911885864 47306.90537280142 5.571810234283977e-06 -3.7022835513711643
0.00027353853035746946 47042.00990970349 5.64520674379748e-06 -3.702157999084581
0.000275213564295277 46778.3410313964 5.719541088661504e-06 -3.7020315674541173
0.0002768988554304496 46515.894499140944 5.794824838886022e-06 -3.7019042509668756
0.00027859446657371294 46254.666081859476 5.8710697013537155e-06 -3.7017760440808334
0.00028030046092041987 45994.651556150915 5.948287521357654e-06 -3.7016469412247357
0.000282016902052904 45735.84670630728 6.026490284155044e-06 -3.7015169367979865
0.00028374385394285 45478.24732432885 6.105690116537389e-06 -3.701386025170544
0.0002854813809536794 45221.84920993943 6.185899288417169e-06 -3.7012542006828126
0.0002872295478429457 44966.64817060218 6.267130214430921e-06 -3.701121457645533
0.00028898841976475226 44712.64002153412 6.349395455559461e-06 -3.700987790339679
0.0002907580622721783 44459.82058572179 6.432707720764788e-06 -3.7008531930163473
0.0002925385413197206 44208.18569393608 6.5170798686441085e-06 -3.700717659896651
0.00029432992326575537 43957.73118474626 6.602524909101392e-06 -3.7005811851716146
0.00029613227487500823 43708.45290453577 6.689056005036052e-06 -3.700443763002062
0.0002979456633210435 43460.346707515884 6.776686474049423e-06 -3.700305387518515
0.0002997701561887691 43213.40845574055 6.865429790169022e-06 -3.700166052821082
0.00030160582147695307 42967.63401912032 6.955299585590602e-06 -3.7000257529793545
0.0003034527276007592 42723.01927543688 7.046309652438464e-06 -3.699884482032297
0.00030531094339429773 42479.5601103567 7.138473944544051e-06 -3.6997422339881414
0.0003071805381131886 42237.252417444965 7.231806579242857e-06 -3.699599002824282
0.000309061581437144 41996.09209817967 7.3263218391901155e-06 -3.6994547824871638
0.0003109541434725661 41756.07506196451 7.422034174195289e-06 -3.6993095668921834
0.00031285829475515784 41517.19722614317 7.518958203075396e-06 -3.699163349923573
0.00031477410625255296 41279.4545160122 7.6171087155276395e-06 -3.6990161254343055
0.0003167016493669619 41042.84286483403 7.716500674021407e-06 -3.6988678872459757
0.0003186409959378309 40807.35821385082 7.8171492157096e-06 -3.6987186291487024
0.00032059221824452046 40572.99651229656 7.919069654359854e-06 -3.6985683449010205
0.0003225553890090007 40339.75371741042 8.02227748230565e-06 -3.698417028229773
0.00032453058139855784 40107.62579444931 8.12678837241724e-06 -3.698264672830005
0.00032651786902852543 39876.608716700415 8.232618180093258e-06 -3.6981112723648617
0.00032851732596502625 39646.69846549363 8.339782945272455e-06 -3.6979568204654782
0.0003305290267277305 39417.89103021393 8.448298894466058e-06 -3.6978013107308763
0.00033255304629263766 39190.18240831343 8.558182442811306e-06 -3.697644736727856
0.00033458946009486693 38963.56860532346 8.669450196145579e-06 -3.697487091990896
0.0003366383440314703 38738.0456348666 8.782118953102034e-06 -3.697328370022043
0.00033869977446426223 38513.60951866823 8.896205707226614e-06 -3.6971685642908074
0.0003407738282226633 38290.25628656855 9.01172764911651e-06 -3.6970076682340616
0.000342860582606565 38067.98197653356 9.128702168580612e-06 -3.696845675255932
0.00034496011538921154 37846.782634666946 9.247146856821974e-06 -3.6966825787276956
0.0003470725048200966 37626.65431522105 9.367079508642314e-06 -3.6965183719876764
0.0003491978296278804 37407.59308060822 9.488518124669104e-06 -3.696353048341139
0.0003513361690233252 37189.595001411566 9.6114809136053e-06 -3.696186601060186
0.0003534876027022453 36972.65615639594 9.735986294501714e-06 -3.696019023383655
0.00035565221084847836 36756.77263251887 9.862052899052597e-06 -3.6958503085170125
0.00035783007413687503 36541.94052494062 9.989699573914516e-06 -3.695680449632253
0.00036002127373630324 36328.15593703546 1.0118945383048435e-05 -3.6955094398677937
0.00036222589131267474 36115.41498040129 1.0249809610085737e-05 -3.6953372723283713
0.0003644440090319903 35903.71377487017 1.0382311760718115e-05 -3.6951639400849423
0.0003666757095633976 35693.04844851865 1.0516471565111245e-05 -3.694989436174576
0.00036892107608227744 35483.41513767712 1.065230898034333e-05 -3.6948137536003554
0.00037118019227334143 35274.809986940265 1.0789844192867757e-05 -3.694636885331273
0.00037345314233374856 35067.22914917636 1.092909762100054e-05 -3.694458824302131
0.0003757400109762481 34860.6687855371 1.107008991743315e-05 -3.694279563413436
0.0003780408834323329 34655.12506546672 1.121284197177005e-05 -3.694099095531303
0.00038035584545541713 34450.59416671178 1.1357374913091998e-05 -3.6939174134873474
0.00038268498332403374 34247.072275329716 1.1503710112544999e-05 -3.693734510078591
0.0003850283838450477 34044.55558569867 1.1651869185954967e-05 -3.6935503780673558
0.0003873861343568923 33843.040300525754 1.1801873996468703e-05 -3.6933650101811684
0.00038975832273282563 33642.52263085604 1.1953746657221283e-05 -3.6931783991126554
0.00039214503738420315 33442.99879608152 1.2107509534029782e-05 -3.692990537519447
0.0003945463672637739 33244.46502394927 1.2263185248114097e-05 -3.692801418024075
0.00039696240186899695 33046.91755056995 1.2420796678844834e-05 -3.692611033213877
0.0003993932312453749 32850.35262042621 1.2580366966518296e-05 -3.6924193756408936
0.00040183894598981053 32654.766486380795 1.2741919515159241e-05 -3.692226437821772
0.00040429963725398504 32460.15540968444 1.290547799535149e-05 -3.692032212237668
0.00040677539674775255 32266.515659983932 1.30710663470963e-05 -3.6918366913341476
0.00040926631674255946 32073.843515329932 1.3238708782699315e-05 -3.691639867521088
0.00041177249007488456 31882.135262184293 1.3408429789686046e-05 -3.691441733172584
0.00041429401014969673 31691.38719542799 1.3580254133745925e-05 -3.691242280626848
0.00041683097094393705 31501.5956183681 1.3754206861705629e-05 -3.691041502186114
0.0004193834670100235 31312.7568427454 1.3930313304531797e-05 -3.6908393901165417
0.00042195159347936965 31124.867188741413 1.4108599080362813e-05 -3.6906359366481234
0.0004245354460659364 30937.922984985158 1.4289090097571183e-05 -3.6904311339745823
0.00042713512106979615 30751.920568560323 1.4471812557855386e-05 -3.6902249742532853
0.0004297507153807195 30566.856285011992 1.4656792959362091e-05 -3.690017449605141
0.0004323823264817921 30382.726488353142 1.4844058099839571e-05 -3.6898085521145125
0.0004350300524530427 30199.527541071133 1.5033635079821234e-05 -3.689598273829117
0.00043769399197510076 30017.255814134176 1.52255513058408e-05 -3.6893866067599377
0.0004403742443328752 29835.907686997554 1.541983449367883e-05 -3.689173542881128
0.00044307090941925247 29655.479547609688 1.5616512671640672e-05 -3.6889590741299187
0.0004457840877388205 29475.967792418214 1.581561418386667e-05 -3.68874319240653
0.0004485138804116162 29297.368826375616 1.6017167693674586e-05 -3.688525889574073
0.00045126038917689117 29119.679062945343 1.6221202186934244e-05 -3.6883071574584636
0.0004540237163969052 28942.894924107102 1.64277469754753e-05 -3.6880869878483327
0.00045680396506074235 28767.012840362484 1.6636831700528036e-05 -3.6878653724949304
0.00045960123878814694 28592.029250740292 1.6848486336197258e-05 -3.6876423031120416
0.00046241564183338655 28417.9406028018 1.7062741192970108e-05 -3.6874177713758947
0.000465247279089139 28244.743352645783 1.7279626921257815e-05 -3.687191768925073
0.00046809625609039925 28072.433964913627 1.7499174514971396e-05 -3.686964287360423
0.0004709626790184134 27901.008912794186 1.7721415315132083e-05 -3.686735318244975
0.00047384665470463875 27730.46467802819 1.7946381013516745e-05 -3.686504853103846
0.0004767482906347195 27560.797750913604 1.8174103656337693e-05 -3.68627288342416
0.00047966769495249944 27392.00463030919 1.8404615647958904e-05 -3.686039400654959
0.0004826049764640493 27224.081823639444 1.8637949754647166e-05 -3.685804396207118
0.000485560244641719 27057.02584689898 1.88741391083592e-05 -3.685567861453257
0.0004885336096282244 26890.833224655962 1.911321721056589e-05 -3.685329787727663
0.0004915251822407463 26725.50049005675 1.9355217936112103e-05 -3.6850901663261983
0.0004945350739750633 26561.02418482964 1.9600175537114072e-05 -3.684848988506223
0.0004975633970097081 26397.400859288213 1.98481246468939e-05 -3.684606245486509
0.0005006102642101458 26234.627072335472 2.0099100283951308e-05 -3.684361928447157
0.0005036757891329815 26072.69939146712 2.035313785597351e-05 -3.6841160285295187
0.0005067600860301946 25911.61439277476 2.0610273163883346e-05 -3.6838685368361115
0.0005098632698533933 25751.368660949494 2.087054240592541e-05 -3.6836194444305415
0.000512985456258101 25591.958789284912 2.113398218179148e-05 -3.68336874233742
0.0005161267616080681 25433.381379679893 2.1400629496784924e-05 -3.6831164215422887
0.0005192873029796052 25275.633042641944 2.1670521766024284e-05 -3.6828624729915362
0.0005224671981659489 25118.710397289575 2.1943696818686943e-05 -3.682606887592324
0.0005256665656816533 24962.610071355066 2.2220192902292942e-05 -3.6823496562125073
0.0005288855247670035 24807.328701187063 2.2500048687028782e-05 -3.6820907696805594
0.0005321241953924617 24652.86293175299 2.2783303270112377e-05 -3.6818302187854943
0.0005353826982631405 24499.209416641082 2.3069996180199222e-05 -3.6815679942767936
0.0005386611548232955 24346.36481806303 2.336016738182918e-05 -3.6813040868643285
0.0005419596872608587 24194.325806855566 2.3653857279916244e-05 -3.68103848721829
0.0005452784185119893 24043.089062482464 2.39511067242795e-05 -3.680771185969114
0.0005486174722656521 23892.6512730368 2.4251957014216482e-05 -3.6805021737074064
0.0005519769729682335 23743.00913524196 2.4556449903120204e-05 -3.6802314409838766
0.0005553570458281774 23594.1593544536 2.4864627603138565e-05 -3.6799589783092617
0.0005587578168206477 23446.098644661193 2.517653278987703e-05 -3.6796847761542577
0.0005621794126922301 23298.82372848895 2.5492208607146262e-05 -3.6794088249494514
0.0005656219609656511 23152.331337197484 2.581169867175272e-05 -3.679131115085251
0.0005690855899445318 23006.618210684584 2.613504707833446e-05 -3.6788516369118165
0.0005725704287181723 22861.681097486264 2.6462298404241938e-05 -3.6785703807389947
0.0005760766071663589 22717.516754777724 2.6793497714463464e-05 -3.6782873368362523
0.0005796042559642065 22574.121948374068 2.712869056659684e-05 -3.678002495432608
0.000583153506587031 22431.493452730716 2.7467923015867e-05 -3.6777158467165716
0.0005867244913152456 22289.628050944193 2.7811241620189438e-05 -3.677427380836077
0.0005903173432392923 22148.522534752377 2.8158693445280886e-05 -3.677137087898421
0.0005939321962646048 22008.173704534704 2.851032606981717e-05 -3.676844957970199
0.0005975691851165946 21868.578369312534 2.8866187590637852e-05 -3.6765509810772454
0.0006012284453456748 21729.73334674902 2.9226326627999354e-05 -3.676255147204572
0.0006049101133323135 21591.635463148916 2.9590792330876303e-05 -3.6759574462963087
0.0006086143262921131 21454.2815534588 2.9959634382310828e-05 -3.675657868255643
0.000612341222280926 21317.668461266396 3.0332903004811493e-05 -3.675356402944766
0.0006160909402000026 21181.793038800202 3.0710648965801564e-05 -3.6750530401848094
0.0006198636198011615 21046.652146929144 3.109292358311615e-05 -3.674747769755795
0.0006236594016920058 20912.242655161735 3.1479778730550944e-05 -3.6744405813965773
0.0006274784273411597 20778.561441645266 3.187126684346027e-05 -3.674131464804787
0.0006313208390835378 20645.605393165348 3.226744092440611e-05 -3.673820409636781
0.0006351867801256577 20513.371405144277 3.2668354548859584e-05 -3.6735074055075865
0.0006390763945509702 20381.856381640475 3.307406187095258e-05 -3.673192441990854
0.0006429898273252323 20251.057235347005 3.348461762928256e-05 -3.6728755086188016
0.0006469272243019115 20120.97088759023 3.3900077152769685e-05 -3.67255659488217
0.0006508887322276186 19991.5942683285 3.4320496366566315e-05 -3.6722356902301687
0.0006548744987475777 19862.924316150587 3.474593179802037e-05 -3.671912784070434
0.0006588846724111322 19734.957978273807 3.5176440582692505e-05 -3.6715878657689798
0.0006629194026772763 19607.69221054258 3.5612080470426665e-05 -3.67126092465015
0.000666978839920228 19481.123977426272 3.6052909831475926e-05 -3.670931949996578
0.000671063135435035 19355.25025201726 3.649898766268317e-05 -3.670600931049138
0.0006751724414432098 19230.068016028912 3.69503735937166e-05 -3.67026785700691
0.0006793069110984048 19105.574259793237 3.74071278933616e-05 -3.669932717027129
0.0006834666984921224 18981.765982258694 3.786931147586886e-05 -3.669595500225153
0.0006876519586594543 18858.64019098757 3.833698590735844e-05 -3.669256195674418
0.0006918628475848608 18736.193902153664 3.8810213412281515e-05 -3.668914792406403
0.0006960995222079882 18614.42414053935 3.928905687993981e-05 -3.6685712794105907
